date,year,tnx_yield,qqq_price,tnx_change_bp,tnx_change_pct,qqq_return
2020-12-03,2020,0.9200000166893005,294.3764343261719,-2.799999713897705,-0.02799999713897705,0.0014155215493560913
2020-12-04,2020,0.968999981880188,295.5760192871094,4.899996519088745,0.04899996519088745,0.004075003366636132
2020-12-07,2020,0.9279999732971191,297.2498474121094,-4.100000858306885,-0.04100000858306885,0.00566293615103497
2020-12-08,2020,0.9129999876022339,298.2559509277344,-1.4999985694885254,-0.014999985694885254,0.0033847065839873736
2020-12-09,2020,0.9409999847412109,291.5030822753906,2.799999713897705,0.02799999713897705,-0.022641186643011624
2020-12-10,2020,0.9079999923706055,292.6737060546875,-3.299999237060547,-0.03299999237060547,0.004015819558953915
2020-12-11,2020,0.8930000066757202,292.02557373046875,-1.4999985694885254,-0.014999985694885254,-0.002214521874738029
2020-12-14,2020,0.8920000195503235,294.14422607421875,-0.09999871253967285,-0.0009999871253967285,0.007255023307326747
2020-12-15,2020,0.9229999780654907,297.2884216308594,3.0999958515167236,0.030999958515167236,0.010689298915040668
2020-12-16,2020,0.9200000166893005,298.9234619140625,-0.29999613761901855,-0.0029999613761901855,0.005499845147798332
2020-12-17,2020,0.9300000071525574,300.877685546875,0.9999990463256836,0.009999990463256836,0.006537538473224025
2020-12-18,2020,0.9480000138282776,299.96826171875,1.8000006675720215,0.018000006675720215,-0.003022569874106873
2020-12-21,2020,0.9409999847412109,299.4070739746094,-0.700002908706665,-0.00700002908706665,-0.0018708237362351499
2020-12-22,2020,0.9179999828338623,300.2212219238281,-2.3000001907348633,-0.023000001907348633,0.002719200780432418
2020-12-23,2020,0.9549999833106995,298.7093200683594,3.700000047683716,0.03700000047683716,-0.005035959302878146
2020-12-24,2020,0.9279999732971191,300.02740478515625,-2.7000010013580322,-0.027000010013580322,0.004412599903127257
2020-12-28,2020,0.9330000281333923,303.0513000488281,0.5000054836273193,0.005000054836273193,0.010078730194120755
2020-12-29,2020,0.9350000023841858,303.32275390625,0.1999974250793457,0.001999974250793457,0.0008957356638237268
2020-12-30,2020,0.9259999990463257,303.3324279785156,-0.9000003337860107,-0.009000003337860107,3.18936582932583e-05
2020-12-31,2020,0.9169999957084656,304.0787048339844,-0.9000003337860107,-0.009000003337860107,0.002460260712783491
2021-01-04,2021,0.9169999957084656,299.78509521484375,0.0,0.0,-0.014120060204428908
2021-01-05,2021,0.9549999833106995,302.256591796875,3.7999987602233887,0.03799998760223389,0.00824422768670341
2021-01-06,2021,1.0420000553131104,298.0697021484375,8.700007200241089,0.08700007200241089,-0.013852103682990058
2021-01-07,2021,1.0709999799728394,305.280517578125,2.8999924659729004,0.028999924659729004,0.024191708777219212
2021-01-08,2021,1.1050000190734863,309.2058410644531,3.4000039100646973,0.03400003910064697,0.012858087104505644
2021-01-11,2021,1.1319999694824219,304.7377624511719,2.6999950408935547,0.026999950408935547,-0.014450175319779546
2021-01-12,2021,1.1380000114440918,304.2531433105469,0.6000041961669922,0.006000041961669922,-0.0015902825325189163
2021-01-13,2021,1.0880000591278076,306.307861328125,-4.999995231628418,-0.04999995231628418,0.006753317304205808
2021-01-14,2021,1.128999948501587,304.6698913574219,4.09998893737793,0.0409998893737793,-0.005347463051065815
2021-01-15,2021,1.097000002861023,302.256591796875,-3.1999945640563965,-0.031999945640563965,-0.0079210306925791
2021-01-19,2021,1.0920000076293945,306.66644287109375,-0.4999995231628418,-0.004999995231628418,0.014589759806404201
2021-01-20,2021,1.090000033378601,313.7998046875,-0.1999974250793457,-0.001999974250793457,0.023260979419925443
2021-01-21,2021,1.1089999675750732,316.31005859375,1.8999934196472168,0.018999934196472168,0.007999539415742607
2021-01-22,2021,1.090999960899353,315.3990478515625,-1.8000006675720215,-0.018000006675720215,-0.002880119419020888
2021-01-25,2021,1.0399999618530273,318.0061950683594,-5.099999904632568,-0.050999999046325684,0.008266186073027981
2021-01-26,2021,1.0399999618530273,318.4714050292969,0.0,0.0,0.0014628959062810143
2021-01-27,2021,1.0140000581741333,309.59344482421875,-2.5999903678894043,-0.025999903678894043,-0.027876789139864577
2021-01-28,2021,1.0570000410079956,311.4253234863281,4.2999982833862305,0.042999982833862305,0.005917046025149197
2021-01-29,2021,1.093000054359436,304.87347412109375,3.600001335144043,0.03600001335144043,-0.02103826783219831
2021-02-01,2021,1.0770000219345093,312.4914245605469,-1.6000032424926758,-0.016000032424926758,0.024987252372199897
2021-02-02,2021,1.1050000190734863,317.5893859863281,2.799999713897705,0.02799999713897705,0.016313924239522493
2021-02-03,2021,1.13100004196167,316.3294677734375,2.6000022888183594,0.026000022888183594,-0.003967129471212472
2021-02-04,2021,1.1390000581741333,320.070556640625,0.8000016212463379,0.008000016212463379,0.011826558219568017
2021-02-05,2021,1.1699999570846558,321.1560974121094,3.099989891052246,0.03099989891052246,0.003391567105946569
2021-02-08,2021,1.159999966621399,323.3077697753906,-0.9999990463256836,-0.009999990463256836,0.006699771172397284
2021-02-09,2021,1.156999945640564,323.23992919921875,-0.3000020980834961,-0.003000020980834961,-0.00020983280488129363
2021-02-10,2021,1.1330000162124634,322.5032653808594,-2.3999929428100586,-0.023999929428100586,-0.0022790000609898
2021-02-11,2021,1.1579999923706055,324.27691650390625,2.499997615814209,0.02499997615814209,0.005499637719798889
2021-02-12,2021,1.2000000476837158,326.08941650390625,4.200005531311035,0.04200005531311035,0.005589358686214574
2021-02-16,2021,1.2990000247955322,325.2073669433594,9.89999771118164,0.0989999771118164,-0.0027049315798212126
2021-02-17,2021,1.3009999990463257,323.64703369140625,0.1999974250793457,0.001999974250793457,-0.004797964039433555
2021-02-18,2021,1.2869999408721924,322.23193359375,-1.40000581741333,-0.0140000581741333,-0.004372356148351186
2021-02-19,2021,1.3450000286102295,320.8266296386719,5.800008773803711,0.05800008773803711,-0.004361156696684909
2021-02-22,2021,1.3700000047683716,312.5107116699219,2.499997615814209,0.02499997615814209,-0.025920285913035745
2021-02-23,2021,1.3619999885559082,311.58038330078125,-0.8000016212463379,-0.008000016212463379,-0.0029769487393547234
2021-02-24,2021,1.3890000581741333,314.14874267578125,2.7000069618225098,0.027000069618225098,0.008243007302936256
2021-02-25,2021,1.5180000066757202,303.19671630859375,12.899994850158691,0.12899994850158691,-0.03486255037630559
2021-02-26,2021,1.4600000381469727,304.4664611816406,-5.799996852874756,-0.05799996852874756,0.004187858260821464
2021-03-01,2021,1.4459999799728394,313.6253967285156,-1.40000581741333,-0.0140000581741333,0.030081919405273716
2021-03-02,2021,1.4149999618530273,308.59521484375,-3.100001811981201,-0.03100001811981201,-0.016038821910586254
2021-03-03,2021,1.4700000286102295,299.6397399902344,5.500006675720215,0.05500006675720215,-0.029020135189231744
2021-03-04,2021,1.5499999523162842,294.735595703125,7.999992370605469,0.07999992370605469,-0.016366801971157807
2021-03-05,2021,1.5540000200271606,299.17449951171875,0.4000067710876465,0.004000067710876465,0.01506063018280579
2021-03-08,2021,1.5959999561309814,290.70367431640625,4.19999361038208,0.0419999361038208,-0.028313994705891354
2021-03-09,2021,1.5460000038146973,302.1693115234375,-4.999995231628418,-0.04999995231628418,0.039440977944268596
2021-03-10,2021,1.5199999809265137,301.3067626953125,-2.6000022888183594,-0.026000022888183594,-0.002854521605044291
2021-03-11,2021,1.5269999504089355,308.2463073730469,0.6999969482421875,0.006999969482421875,0.023031493271698622
2021-03-12,2021,1.6349999904632568,305.74578857421875,10.800004005432129,0.10800004005432129,-0.008112080304021108
2021-03-15,2021,1.6069999933242798,309.0119323730469,-2.799999713897705,-0.02799999713897705,0.010682547138454845
2021-03-16,2021,1.621000051498413,310.7080383300781,1.40000581741333,0.0140000581741333,0.005488804085997723
2021-03-17,2021,1.6410000324249268,311.98736572265625,1.9999980926513672,0.019999980926513672,0.004117458304117028
2021-03-18,2021,1.7300000190734863,302.4310302734375,8.899998664855957,0.08899998664855957,-0.0306305206529226
2021-03-19,2021,1.7319999933242798,303.4971618652344,0.1999974250793457,0.001999974250793457,0.003525205700066314
2021-03-22,2021,1.684000015258789,309.1887512207031,-4.799997806549072,-0.04799997806549072,0.018753352817170832
2021-03-23,2021,1.6380000114440918,307.83978271484375,-4.600000381469727,-0.046000003814697266,-0.004362928795221488
2021-03-24,2021,1.6139999628067017,302.6480407714844,-2.4000048637390137,-0.024000048637390137,-0.016865077988209687
2021-03-25,2021,1.6139999628067017,302.1240234375,0.0,0.0,-0.001731441355604324
2021-03-26,2021,1.659999966621399,306.6559143066406,4.600000381469727,0.046000003814697266,0.015000101010101075
2021-03-29,2021,1.7209999561309814,306.56854248046875,6.099998950958252,0.06099998950958252,-0.00028491811863284866
2021-03-30,2021,1.7259999513626099,305.0255432128906,0.4999995231628418,0.004999995231628418,-0.005033129802208713
2021-03-31,2021,1.746000051498413,309.6933898925781,2.0000100135803223,0.020000100135803223,0.015303133732736729
2021-04-01,2021,1.6790000200271606,314.9725341796875,-6.700003147125244,-0.06700003147125244,0.017046357653744293
2021-04-05,2021,1.7200000286102295,321.26092529296875,4.100000858306885,0.04100000858306885,0.01996488719138223
2021-04-06,2021,1.656000018119812,321.0377197265625,-6.400001049041748,-0.06400001049041748,-0.0006947796910026227
2021-04-07,2021,1.652999997138977,321.8140563964844,-0.3000020980834961,-0.003000020980834961,0.0024182101423568803
2021-04-08,2021,1.6319999694824219,325.1717224121094,-2.1000027656555176,-0.021000027656555176,0.010433559221192823
2021-04-09,2021,1.6660000085830688,327.1417236328125,3.4000039100646973,0.03400003910064697,0.006058341131540468
2021-04-12,2021,1.6749999523162842,326.7147521972656,0.8999943733215332,0.008999943733215332,-0.0013051573819612416
2021-04-13,2021,1.6230000257492065,330.5285339355469,-5.199992656707764,-0.05199992656707764,0.011673123765095772
2021-04-14,2021,1.6380000114440918,326.5594787597656,1.4999985694885254,0.014999985694885254,-0.01200820736570729
2021-04-15,2021,1.5299999713897705,331.508544921875,-10.800004005432129,-0.10800004005432129,0.015155175347858041
2021-04-16,2021,1.5729999542236328,331.8968505859375,4.2999982833862305,0.042999982833862305,0.0011713292764565786
2021-04-19,2021,1.6009999513626099,328.85931396484375,2.799999713897705,0.02799999713897705,-0.009152050149711322
2021-04-20,2021,1.562000036239624,326.4624328613281,-3.899991512298584,-0.03899991512298584,-0.007288469572650946
2021-04-21,2021,1.5640000104904175,329.2572937011719,0.1999974250793457,0.001999974250793457,0.008561048863563903
2021-04-22,2021,1.5540000200271606,325.2882080078125,-0.9999990463256836,-0.009999990463256836,-0.012054662931663573
2021-04-23,2021,1.5670000314712524,329.3833923339844,1.3000011444091797,0.013000011444091797,0.01258940295208455
2021-04-26,2021,1.5700000524520874,331.52801513671875,0.3000020980834961,0.003000020980834961,0.006511022876829697
2021-04-27,2021,1.621999979019165,330.091796875,5.199992656707764,0.05199992656707764,-0.004332117335925534
2021-04-28,2021,1.6200000047683716,328.975830078125,-0.1999974250793457,-0.001999974250793457,-0.0033807771275745635
2021-04-29,2021,1.6399999856948853,330.1596984863281,1.9999980926513672,0.019999980926513672,0.003598648593490905
2021-04-30,2021,1.63100004196167,327.99560546875,-0.8999943733215332,-0.008999943733215332,-0.006554685588519016
2021-05-03,2021,1.6069999933242798,326.2489013671875,-2.4000048637390137,-0.024000048637390137,-0.005325388732163705
2021-05-04,2021,1.5920000076293945,320.37786865234375,-1.4999985694885254,-0.014999985694885254,-0.017995563173517026
2021-05-05,2021,1.5839999914169312,319.3006896972656,-0.8000016212463379,-0.008000016212463379,-0.0033622139993915168
2021-05-06,2021,1.5609999895095825,321.7073669433594,-2.3000001907348633,-0.023000001907348633,0.007537338075829236
2021-05-07,2021,1.5770000219345093,324.3177185058594,1.6000032424926758,0.016000032424926758,0.008114055911438323
2021-05-10,2021,1.6019999980926514,316.1272888183594,2.499997615814209,0.02499997615814209,-0.025254339248664937
2021-05-11,2021,1.6239999532699585,315.6905822753906,2.199995517730713,0.02199995517730713,-0.0013814262748436112
2021-05-12,2021,1.6950000524520874,307.5196228027344,7.100009918212891,0.0710000991821289,-0.02588281035741624
2021-05-13,2021,1.6679999828338623,309.89715576171875,-2.7000069618225098,-0.027000069618225098,0.007731321134292202
2021-05-14,2021,1.6349999904632568,316.7386779785156,-3.299999237060547,-0.03299999237060547,0.022076750591597305
2021-05-17,2021,1.6399999856948853,314.8172302246094,0.4999995231628418,0.004999995231628418,-0.006066350236002993
2021-05-18,2021,1.6419999599456787,312.6919860839844,0.1999974250793457,0.001999974250793457,-0.006750723710734374
2021-05-19,2021,1.6829999685287476,313.0510559082031,4.100000858306885,0.04100000858306885,0.0011483179620801476
2021-05-20,2021,1.6339999437332153,319.1065673828125,-4.900002479553223,-0.04900002479553223,0.019343526751703477
2021-05-21,2021,1.6319999694824219,317.3403625488281,-0.1999974250793457,-0.001999974250793457,-0.005534843260889599
2021-05-24,2021,1.6080000400543213,322.677734375,-2.3999929428100586,-0.023999929428100586,0.016819076474555494
2021-05-25,2021,1.5640000104904175,323.1240539550781,-4.400002956390381,-0.04400002956390381,0.0013831743951673303
2021-05-26,2021,1.5740000009536743,324.2498474121094,0.9999990463256836,0.009999990463256836,0.00348409053195331
2021-05-27,2021,1.6100000143051147,323.0367431640625,3.600001335144043,0.03600001335144043,-0.0037412638979751334
2021-05-28,2021,1.5809999704360962,324.0557861328125,-2.9000043869018555,-0.029000043869018555,0.0031545729404300893
2021-06-01,2021,1.6150000095367432,322.9785461425781,3.4000039100646973,0.03400003910064697,-0.003324242418534906
2021-06-02,2021,1.590999960899353,323.609375,-2.4000048637390137,-0.024000048637390137,0.001953160248431507
2021-06-03,2021,1.625,320.2419738769531,3.4000039100646973,0.03400003910064697,-0.010405758866061543
2021-06-04,2021,1.559999942779541,325.67633056640625,-6.500005722045898,-0.06500005722045898,0.016969532830637624
2021-06-07,2021,1.569000005722046,326.6467590332031,0.9000062942504883,0.009000062942504883,0.0029797328688552227
2021-06-08,2021,1.527999997138977,326.802001953125,-4.100000858306885,-0.04100000858306885,0.00047526239164707995
2021-06-09,2021,1.4889999628067017,326.87969970703125,-3.900003433227539,-0.03900003433227539,0.00023775176847729007
